Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
146,20,L0,L0,DISCHARGE,CC,189200,2016900,3109.847,1348.997,4.195174273459,23.5,70.907,0.222142,,@RUN
147,20,L0,L0,DISCHARGE,CC,189300,2017000,3109.847,1349.304,4.196128996488,23.5,70.945,0.222259,,@RUN
148,20,L0,L0,DISCHARGE,CC,189400,2017100,3109.847,1348.997,4.195174273459,23.5,70.982,0.222375,,@RUN
149,20,L0,L0,DISCHARGE,CC,189500,2017200,3110.351,1348.997,4.195854167947,23.5,71.019,0.222489,,@RUN
150,20,L0,L0,DISCHARGE,CC,189600,2017300,3109.847,1348.997,4.195174273459,23.5,71.057,0.222608,,@RUN
151,20,L0,L0,DISCHARGE,CC,189700,2017400,3109.847,1349.304,4.196128996488,23.5,71.095,0.222725,,@RUN
152,20,L0,L0,DISCHARGE,CC,189800,2017500,3109.847,1348.997,4.195174273459,23.5,71.131,0.222839,,@RUN
153,20,L0,L0,DISCHARGE,CC,189900,2017600,3109.847,1348.997,4.195174273459,23.5,71.169,0.222957,,@RUN
154,20,L0,L0,DISCHARGE,CC,190000,2017700,3109.847,1349.304,4.196128996488,23.5,71.206,0.223072,,@RUN
155,20,L0,L0,DISCHARGE,CC,190100,2017800,3109.847,1349.304,4.196128996488,23.5,71.244,0.223188,,@RUN
156,20,L0,L0,DISCHARGE,CC,190200,2017900,3109.847,1349.304,4.196128996488,23.5,71.280,0.223302,,@RUN
157,20,L0,L0,DISCHARGE,CC,190300,2018000,3109.847,1349.304,4.196128996488,23.5,71.318,0.223419,,@RUN
158,20,L0,L0,DISCHARGE,CC,190400,2018100,3109.847,1349.304,4.196128996488,23.5,71.355,0.223536,,@RUN
159,20,L0,L0,DISCHARGE,CC,190500,2018200,3109.847,1349.304,4.196128996488,23.5,71.394,0.223657,,@RUN
160,20,L0,L0,DISCHARGE,CC,190600,2018300,3109.847,1349.304,4.196128996488,23.5,71.432,0.223775,,@RUN
161,20,L0,L0,DISCHARGE,CC,190700,2018400,3109.847,1349.304,4.196128996488,23.5,71.468,0.223885,,@RUN
162,20,L0,L0,DISCHARGE,CC,190800,2018500,3109.847,1349.304,4.196128996488,23.5,71.506,0.224006,,@RUN
163,20,L0,L0,DISCHARGE,CC,190900,2018600,3109.847,1349.304,4.196128996488,23.5,71.544,0.224122,,@RUN
